"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,67950,"24055","VA","Martinsville","Henry County","Bassett",7276,74500,-0.00134048257372654,0.00539811066126856,0.135670731707317,,,"2006-08","2006-Q3",90500,-0.176795580110497,"2005-12"
2018-11-30,58824,"02632","MA","Barnstable Town","Barnstable County","Barnstable",7277,370700,0.00243374797187669,0.0100817438692098,0.0829681565877885,,,"2018-11","2018-Q4",370700,0,"2018-11"
2018-11-30,98077,"95252","CA",,"Calaveras County","Valley Springs",7278,314600,0.0145114479200258,0.0386266094420601,0.0825877494838266,,,"2006-06","2006-Q2",395300,-0.204148747786491,"2005-01"
2018-11-30,82108,"55107","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","Saint Paul",7279,189300,0.00424403183023873,-0.00210859251449657,0.0361247947454844,,,"2018-07","2018-Q3",189900,-0.00315955766192733,"2018-07"
2018-11-30,92344,"78248","TX","San Antonio-New Braunfels","Bexar County","San Antonio",7280,361700,0.00110711320232494,0.0044432102193835,0.0269733106189665,,,"2018-11","2018-Q4",361700,0,"2018-11"
2018-11-30,95171,"86327","AZ","Prescott","Yavapai County","Dewey-Humboldt",7281,282100,0.00534568781183179,0.0261913423062932,0.0993764614185503,,,"2006-08","2006-Q3",291100,-0.0309172105805565,"2006-04"
2018-11-30,89459,"72227","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",7282,185800,-0.0016120365394949,-0.0101225359616409,-0.0392967942088935,,,"2018-01","2018-Q1",194300,-0.0437467833247555,"2016-12"
2018-11-30,62932,"13066","NY","Syracuse","Onondaga County","Manlius",7283,211200,-0.000473260766682442,0.0081145584725537,0.0497017892644135,,,"2018-10","2018-Q4",211300,-0.000473260766682442,"2018-10"
2018-11-30,75683,"40444","KY",,"Garrard County","Lancaster",7284,129500,0.00154679040989946,0.035171862509992,0.116379310344828,,,"2018-11","2018-Q4",129500,0,"2018-11"
2018-11-30,62300,"11953","NY","New York-Newark-Jersey City","Suffolk County","Middle Island",7285,265800,0.00188465887674331,0.0145038167938931,0.0274449168921531,,,"2006-05","2006-Q2",340400,-0.219153936545241,"2004-04"
2018-11-30,92315,"78219","TX","San Antonio-New Braunfels","Bexar County","Kirby",7286,119500,0.0127118644067797,0.0482456140350877,0.187872763419483,,,"2018-11","2018-Q4",119500,0,"2018-11"
2018-11-30,61949,"10965","NY","New York-Newark-Jersey City","Rockland County","Orangetown",7287,434100,0.000922296518330643,-0.00527039413382218,-0.017428700769579,,,"2006-05","2006-Q2",493800,-0.12089914945322,"2004-09"
2018-11-30,66532,"20650","MD","California-Lexington Park","Saint Marys County","Leonardtown",7288,342000,0.00117096018735363,0.00411039342337052,0.0239520958083832,,,"2006-06","2006-Q2",415400,-0.176697159364468,"2005-06"
2018-11-30,73922,"36541","AL","Mobile","Mobile County","Grand Bay",7289,135000,0.0022271714922049,0.0204081632653061,0.0522213561964147,,,"2018-11","2018-Q4",135000,0,"2018-11"
2018-11-30,58524,"01864","MA","Boston-Cambridge-Newton","Middlesex County","North Reading",7290,537600,0.00223713646532438,0.00448430493273543,0.0216647662485747,,,"2018-11","2018-Q4",537600,0,"2018-11"
2018-11-30,94147,"83406","ID","Idaho Falls","Bonneville County","Ammon",7291,230200,0.0145438519171441,0.0374042361424065,0.15678391959799,,,"2018-11","2018-Q4",230200,0,"2018-11"
2018-11-30,63021,"13215","NY","Syracuse","Onondaga County","Onondaga",7292,191400,0.000522739153162572,0.00261917234154007,0.00683850604944766,,,"2018-05","2018-Q2",193000,-0.00829015544041451,"2018-01"
2018-11-30,62112,"11426","NY","New York-Newark-Jersey City","Queens County","New York",7293,617300,0.00537459283387622,0.0193196829590489,0.0604707095000859,,,"2018-11","2018-Q4",617300,0,"2018-11"
2018-11-30,91558,"76707","TX","Waco","McLennan County","Waco",7294,79300,0.0140664961636829,0.0420499342969777,0.0863013698630137,,,"2018-11","2018-Q4",79300,0,"2018-11"
2018-11-30,94383,"84014","UT","Ogden-Clearfield","Davis County","Centerville",7295,373300,0.000804289544235925,0.0122017353579176,0.180581910183428,,,"2018-11","2018-Q4",373300,0,"2018-11"
2018-11-30,65082,"17517","PA","Lancaster","Lancaster County","Denver",7296,203900,0.00592007893438579,0.0184815184815185,0.0570243649559357,,,"2018-11","2018-Q4",203900,0,"2018-11"
2018-11-30,66924,"21620","MD",,"Kent County","Chestertown",7297,213300,0,0.00518378887841659,0.0304347826086957,,,"2007-05","2007-Q2",271300,-0.213785477331367,"2005-02"
2018-11-30,74870,"38556","TN",,"Fentress County","Jamestown",7298,78300,0.006426735218509,0.0262123197903014,0.0566801619433198,,,"2018-11","2018-Q4",78300,0,"2018-11"
2018-11-30,63581,"14527","NY","Rochester","Yates County","Penn Yan",7299,152200,0.00661375661375661,0.0194239785666443,0.0389078498293515,,,"2018-11","2018-Q4",152200,0,"2018-11"
2018-11-30,78895,"48001","MI","Detroit-Warren-Dearborn","Saint Clair County","Algonac",7300,158900,-0.00125707102451289,0.00569620253164557,0.0635876840696118,,,"2018-04","2018-Q2",165600,-0.0404589371980676,"2018-03"
2018-11-30,96426,"91436","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",7301,1646300,0.000729438939882074,-0.000789026462733673,0.071879679666645,,,"2018-08","2018-Q3",1647600,-0.000789026462733673,"2018-08"
2018-11-30,63871,"15061","PA","Pittsburgh","Beaver County","Monaca",7302,146200,0.000684462696783025,0.00412087912087912,0.0480286738351255,,,"2018-06","2018-Q2",147300,-0.00746775288526816,"2018-05"
2018-11-30,90423,"74467","OK","Tulsa","Wagoner County","Wagoner",7303,81000,0.00746268656716418,-0.00856793145654835,0.0560625814863103,,,"2002-04","2002-Q2",116800,-0.306506849315068,"2000-02"
2018-11-30,94959,"85387","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Surprise",7304,331900,0.0106577344701583,0.0358926342072409,0.116756393001346,,,"2005-12","2005-Q4",364500,-0.089437585733882,"2005-07"
2018-11-30,60371,"06519","CT","New Haven-Milford","New Haven County","New Haven",7305,120500,0.00333055786844296,0.0524017467248908,0.166505324298161,,,"2007-08","2007-Q3",158000,-0.237341772151899,"2005-02"
2018-11-30,59040,"03106","NH","Concord","Merrimack County","Hooksett",7306,271100,0.00407407407407407,0.0127007844602167,0.0475270479134467,,,"2018-11","2018-Q4",271100,0,"2018-11"
2018-11-30,58516,"01850","MA","Boston-Cambridge-Newton","Middlesex County","Lowell",7307,255500,0.00353495679497251,0.0232278734481378,0.154541346588342,,,"2018-11","2018-Q4",255500,0,"2018-11"
2018-11-30,87515,"67220","KS","Wichita","Sedgwick County","Wichita",7308,152200,0.003295978905735,0.00861497680583168,0.0453296703296703,,,"2018-11","2018-Q4",152200,0,"2018-11"
2018-11-30,74884,"38572","TN","Crossville","Cumberland County","Crossville",7309,137500,0.00585223116313094,0.0223048327137546,0.127973748974569,,,"2018-11","2018-Q4",137500,0,"2018-11"
2018-11-30,70192,"28748","NC","Asheville","Buncombe County","Leicester",7310,255800,0.00827749310208908,0.0281350482315113,0.0475020475020475,,,"2016-12","2016-Q4",258700,-0.0112098956320062,"2016-10"
2018-11-30,60568,"07059","NJ","New York-Newark-Jersey City","Somerset County","Warren",7311,742000,-0.00362562105545857,-0.00389314001879447,0.0536779324055666,,,"2006-04","2006-Q2",803400,-0.0764251929300473,"2005-02"
2018-11-30,77504,"45213","OH","Cincinnati","Hamilton County","Cincinnati",7312,179800,0.00334821428571429,0.00559284116331096,0.063905325443787,,,"2018-11","2018-Q4",179800,0,"2018-11"
2018-11-30,72936,"33955","FL","Punta Gorda","Charlotte County","Punta Gorda",7313,267500,-0.00298173686172195,0.0109599395313681,0.120653540008379,,,"2006-01","2006-Q1",333900,-0.198861934710991,"2005-02"
2018-11-30,89947,"73122","OK","Oklahoma City","Oklahoma County","Warr Acres",7314,123100,0.00819000819000819,0.0224252491694352,0.00984413453650533,,,"2018-11","2018-Q4",123100,0,"2018-11"
2018-11-30,84436,"60191","IL","Chicago-Naperville-Elgin","DuPage County","Wood Dale",7315,241500,0.00961538461538462,0.0267857142857143,0.058746163963174,,,"2007-02","2007-Q1",305400,-0.209233791748527,"2004-05"
2018-11-30,73362,"35180","AL","Birmingham-Hoover","Jefferson County","Warrior",7316,146700,0.00894085281980743,0.026592022393282,0.0834564254062038,,,"2018-11","2018-Q4",146700,0,"2018-11"
2018-11-30,78990,"48118","MI","Ann Arbor","Washtenaw County","Chelsea",7317,271000,0.00258971513133555,0.00184842883548983,0.0304182509505703,,,"2018-06","2018-Q2",272400,-0.00513950073421439,"2018-05"
2018-11-30,87110,"66112","KS","Kansas City","Wyandotte County","Kansas City",7318,140000,0.0196649672250546,0.0471204188481675,0.191489361702128,,,"2018-11","2018-Q4",140000,0,"2018-11"
2018-11-30,65733,"19056","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",7319,269000,0.00373134328358209,0.00824587706146927,0.0204855842185129,,,"2007-06","2007-Q2",271300,-0.00847769996314044,"2007-03"
2018-11-30,58754,"02382","MA","Boston-Cambridge-Newton","Plymouth County","Whitman",7320,335600,0.00479041916167665,0.00993078543484803,0.044181705040448,,,"2018-11","2018-Q4",335600,0,"2018-11"
2018-11-30,69318,"27358","NC","Greensboro-High Point","Guilford County","Summerfield",7321,298500,-0.0030060120240481,0.00844594594594595,0.0481039325842697,,,"2018-10","2018-Q4",299400,-0.0030060120240481,"2018-09"
2018-11-30,58407,"01527","MA","Worcester","Worcester County","Millbury",7322,293700,0.00478959972630859,0.0190839694656489,0.0766129032258065,,,"2005-11","2005-Q4",294300,-0.00203873598369011,"2005-10"
2018-11-30,91036,"75686","TX",,"Camp County","Pittsburg",7323,117700,-0.0075885328836425,-0.0100925147182506,0.0324561403508772,,,"2018-09","2018-Q3",119400,-0.0142378559463987,"2018-08"
2018-11-30,99750,"98363","WA","Port Angeles","Clallam County","Port Angeles",7324,251000,0.00440176070428171,0.029532403609516,0.118538324420677,,,"2018-11","2018-Q4",251000,0,"2018-11"
2018-11-30,74465,"37760","TN","Morristown","Jefferson County","Jefferson City",7325,134800,-0.00369549150036955,0.00148588410104012,0.0482115085536547,,,"2018-09","2018-Q3",135600,-0.00589970501474926,"2018-09"
2018-11-30,65558,"18643","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Exeter",7326,116500,0.00517687661777394,0.0183566433566434,0.0827137546468402,,,"2010-05","2010-Q2",118700,-0.0185341196293176,"2010-04"
2018-11-30,68625,"25504","WV","Huntington-Ashland","Cabell County","Barboursville",7327,131300,0.0123361603700848,0.0314218381775334,0.0622977346278317,,,"2018-11","2018-Q4",131300,0,"2018-11"
2018-11-30,67994,"24121","VA","Lynchburg","Bedford County","Moneta",7328,326800,-0.000305903946160905,0.00245398773006135,0.0250941028858218,,,"2006-09","2006-Q3",383100,-0.14695901853302,"2005-10"
2018-11-30,89713,"72714","AR","Fayetteville-Springdale-Rogers","Benton County","Bella Vista",7329,166100,0.00544794188861985,0.0196439533456108,0.0552731893265565,,,"2018-11","2018-Q4",166100,0,"2018-11"
2018-11-30,98211,"95451","CA","Clearlake","Lake County","Kelseyville",7330,268700,0.00336071695294996,0.0295019157088123,0.0512519561815336,,,"2006-02","2006-Q1",339600,-0.208775029446408,"2005-02"
2018-11-30,78691,"47601","IN","Evansville","Warrick County","Boonville",7331,125900,0.0285947712418301,0.0624472573839662,0.0947826086956522,,,"2018-11","2018-Q4",125900,0,"2018-11"
2018-11-30,92352,"78256","TX","San Antonio-New Braunfels","Bexar County","San Antonio",7332,406500,0.00320829220138203,0.00768468021814576,0.031464095407257,,,"2018-11","2018-Q4",406500,0,"2018-11"
2018-11-30,65766,"19096","PA","Philadelphia-Camden-Wilmington","Montgomery County","Wynnewood",7333,519600,-0.00115340253748558,0.00231481481481481,0.0256612712198974,,,"2018-10","2018-Q4",520200,-0.00115340253748558,"2018-10"
2018-11-30,60676,"07446","NJ","New York-Newark-Jersey City","Bergen County","Ramsey",7334,562100,0.00428801143469716,0.00392927308447937,0.0207009260940621,,,"2006-07","2006-Q3",616900,-0.0888312530393905,"2005-04"
2018-11-30,58798,"02540","MA","Barnstable Town","Barnstable County","Falmouth",7335,599000,0.00150476508944992,0.00150476508944992,0.118789689951438,,,"2018-11","2018-Q4",599000,0,"2018-11"
2018-11-30,65948,"19473","PA","Philadelphia-Camden-Wilmington","Montgomery County","Perkiomen",7336,325000,0.00712736287573598,0.0204081632653061,0.0939077751598788,,,"2018-11","2018-Q4",325000,0,"2018-11"
2018-11-30,80294,"50323","IA","Des Moines-West Des Moines","Polk County","Urbandale",7337,331600,0.000905523694536674,0.00637329286798179,0.01468788249694,,,"2018-11","2018-Q4",331600,0,"2018-11"
2018-11-30,61160,"08736","NJ","New York-Newark-Jersey City","Monmouth County","Manasquan",7338,640300,0.00597014925373134,0.0176414494596313,0.0986616334934797,,,"2006-11","2006-Q4",645900,-0.00867007276668215,"2006-08"
2018-11-30,78702,"47620","IN","Evansville","Posey County","Mount Vernon",7339,142600,0.00493305144467935,0.0303468208092486,0.102861562258314,,,"2018-11","2018-Q4",142600,0,"2018-11"
2018-11-30,84091,"59501","MT",,"Hill County","Havre",7340,173000,0.00115740740740741,0.0052295177222545,0.0200471698113208,,,"2018-09","2018-Q3",173100,-0.000577700751010976,"2018-09"
2018-11-30,72580,"33413","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Greenacres",7341,281900,0.00035486160397445,0.0118449389806174,0.0763650248186331,,,"2006-06","2006-Q2",328400,-0.141595615103532,"2005-05"
2018-11-30,63771,"14843","NY","Corning","Steuben County","Hornell",7342,64100,-0.0046583850931677,-0.012326656394453,-0.012326656394453,,,"2018-02","2018-Q1",65300,-0.0183767228177642,"2017-10"
2018-11-30,70609,"29626","SC","Greenville-Anderson-Mauldin","Anderson County","Anderson",7343,137300,0.00733675715333823,0.0185459940652819,0.14703425229741,,,"2018-11","2018-Q4",137300,0,"2018-11"
2018-11-30,97052,"92845","CA","Los Angeles-Long Beach-Anaheim","Orange County","Garden Grove",7344,678800,0.00533175355450237,0.00861812778603269,0.0446291166512773,,,"2018-11","2018-Q4",678800,0,"2018-11"
2018-11-30,65983,"19522","PA","Reading","Berks County","Fleetwood",7345,203900,0.00542406311637081,0.0169576059850374,0.0521155830753354,,,"2007-05","2007-Q2",212200,-0.0391140433553252,"2006-11"
2018-11-30,97217,"93301","CA","Bakersfield","Kern County","Bakersfield",7346,193700,0.0015511892450879,0.00832899531494014,0.0590486604702023,,,"2006-08","2006-Q3",265700,-0.270982310876929,"2005-02"
2018-11-30,84293,"60026","IL","Chicago-Naperville-Elgin","Cook County","Glenview",7347,551500,0.000907441016333938,-0.0109397417503587,-0.0151785714285714,,,"2007-02","2007-Q1",663800,-0.169177463091293,"2004-06"
2018-11-30,65670,"18964","PA","Philadelphia-Camden-Wilmington","Montgomery County","Franconia",7348,284100,0.00530785562632696,0.0157311405076868,0.0636465743167353,,,"2007-08","2007-Q3",284500,-0.00140597539543058,"2007-07"
2018-11-30,99056,"97056","OR","Portland-Vancouver-Hillsboro","Columbia County","Scappoose",7349,335100,0.00149432157800359,0.0169954476479514,0.0692405871091257,,,"2018-11","2018-Q4",335100,0,"2018-11"
2018-11-30,86307,"64060","MO","Kansas City","Clay County","Kearney",7350,256100,0.00906225374310481,0.0150614347998415,0.126704795424549,,,"2018-11","2018-Q4",256100,0,"2018-11"
2018-11-30,59911,"05468","VT","Burlington-South Burlington","Chittenden County","Milton",7351,250500,0.00441058540497193,0.0145808019441069,0.0295930949445129,,,"2018-11","2018-Q4",250500,0,"2018-11"
2018-11-30,73125,"34479","FL","Ocala","Marion County","Ocala",7352,120900,0.0075,0.028936170212766,0.0785013380909902,,,"2006-10","2006-Q4",156200,-0.225992317541613,"2005-09"
2018-11-30,72869,"33859","FL","Lakeland-Winter Haven","Polk County","Lake Wales",7353,171300,0.00469208211143695,0.0226865671641791,0.070625,,,"2007-06","2007-Q2",196400,-0.127800407331976,"2005-12"
2018-11-30,65376,"18202","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Hazle",7354,126100,0.00718849840255591,0.035303776683087,0.189622641509434,,,"2008-06","2008-Q2",131400,-0.0403348554033486,"2007-10"
2018-11-30,91471,"76550","TX","Killeen-Temple","Lampasas County","Lampasas",7355,134100,0.00524737631184408,0.0355212355212355,0.0814516129032258,,,"2018-11","2018-Q4",134100,0,"2018-11"
2018-11-30,66229,"20132","VA","Washington-Arlington-Alexandria","Loudoun County","Purcellville",7356,540500,0.00595570444816676,0.0182743029389601,0.0816489893936362,,,"2006-01","2006-Q1",597700,-0.0957001840388155,"2005-02"
2018-11-30,417438,"85128","AZ","Phoenix-Mesa-Scottsdale","Pinal County","Coolidge",7357,137400,0.0125276344878408,0.0346385542168675,0.137417218543046,,,"2006-06","2006-Q2",151300,-0.0918704560475876,"2005-09"
2018-11-30,58467,"01730","MA","Boston-Cambridge-Newton","Middlesex County","Bedford",7358,690500,0.00363372093023256,0.00700014583637159,0.0175361037430003,,,"2018-11","2018-Q4",690500,0,"2018-11"
2018-11-30,68037,"24202","VA","Kingsport-Bristol-Bristol","Bristol County","Bristol",7359,135900,0.0111607142857143,0.0134228187919463,0.0195048762190548,,,"2018-11","2018-Q4",135900,0,"2018-11"
2018-11-30,72570,"33403","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Lake Park",7360,217800,0.00461254612546125,0.0177570093457944,0.12674599068805,,,"2006-07","2006-Q3",259400,-0.160370084811103,"2005-07"
2018-11-30,77962,"46107","IN","Indianapolis-Carmel-Anderson","Marion County","Beech Grove",7361,110100,0.00639853747714808,0.0175600739371534,0.0944333996023857,,,"2018-11","2018-Q4",110100,0,"2018-11"
2018-11-30,63640,"14619","NY","Rochester","Monroe County","Rochester",7362,79200,0.00635324015247776,0.00253164556962025,-0.109111361079865,,,"2017-10","2017-Q4",89000,-0.110112359550562,"2017-08"
2018-11-30,79703,"49337","MI",,"Newaygo County","Newaygo",7363,120200,0.0100840336134454,0.0506993006993007,0.202,,,"2018-11","2018-Q4",120200,0,"2018-11"
2018-11-30,58978,"02903","RI","Providence-Warwick","Providence County","Providence",7364,268900,0.0128060263653484,0.0247713414634146,0.188770999115827,,,"2007-11","2007-Q4",277900,-0.0323857502698813,"2006-09"
2018-11-30,61892,"10606","NY","New York-Newark-Jersey City","Westchester County","White Plains",7365,594000,0.0008424599831508,-0.0119760479041916,-0.00218377288761969,,,"2006-12","2006-Q4",608500,-0.0238290879211175,"2006-03"
2018-11-30,73146,"34610","FL","Tampa-St. Petersburg-Clearwater","Pasco County","Shady Hills",7366,203500,0.00493827160493827,0.0236418511066398,0.107784431137725,,,"2006-07","2006-Q3",236800,-0.140625,"2005-06"
2018-11-30,80145,"50111","IA","Des Moines-West Des Moines","Polk County","Grimes",7367,244600,0.00204834084391643,0.000818330605564648,0.0713972842750766,,,"2018-06","2018-Q2",246100,-0.00609508329947176,"2018-06"
